Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.flink.types.parser.StringParser;82.0;0.0;11.0;2.0;7.0;27.0;4.0;0.5625;0.75;4.0;0.0;4.0;4.0;11.0;3.0;10.0;31.0;58.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.operators.SingleInputOperator;170.0;10.0;34.0;3.0;21.0;9.0;62.0;0.7380952380952381;0.7948717948717949;3.0;0.0;14.0;13.0;15.0;13.0;25.0;23.0;8.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.io.InputStreamFSInputWrapper;56.0;0.0;14.0;3.0;10.0;9.0;6.0;0.33333333333333337;0.4;2.0;0.0;6.0;6.0;6.0;2.0;14.0;15.0;12.0;3.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.java.typeutils.runtime.CopyableValueSerializer;97.0;0.0;22.0;2.0;26.0;16.0;85.0;0.8571428571428572;0.9230769230769231;3.0;0.0;14.0;13.0;17.0;2.0;19.0;30.0;10.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.typeutils.GenericPairComparator;65.0;0.0;19.0;2.0;5.0;8.0;0.0;0.5238095238095238;0.7857142857142857;7.0;0.0;3.0;3.0;10.0;7.0;14.0;13.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.types.parser.StringValueParser;85.0;0.0;11.0;2.0;7.0;27.0;4.0;0.5625;0.75;4.0;0.0;4.0;4.0;11.0;3.0;10.0;31.0;61.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.types.Row;73.0;0.0;14.0;1.0;12.0;12.0;0.0;0.5;0.6;2.0;0.0;6.0;6.0;9.0;0.0;0.0;18.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.operators.base.CoGroupOperatorBase;358.0;0.0;74.0;4.0;39.0;28.0;85.0;0.8285714285714285;0.8923076923076922;5.0;0.0;14.0;12.0;76.0;2.0;52.0;71.0;85.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.time.Time;98.0;0.0;9.0;1.0;13.0;10.0;43.0;0.8666666666666667;0.9629629629629629;3.0;0.0;10.0;10.0;9.0;0.0;0.0;20.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.operators.base.MapPartitionOperatorBase;36.0;0.0;36.0;4.0;13.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;17.0;1.0;25.0;2.0;19.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.typeutils.base.DoubleComparator;41.0;0.0;16.0;3.0;7.0;5.0;14.0;1.0;1.2;1.0;0.0;6.0;6.0;3.0;3.0;15.0;11.0;5.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.java.tuple.builder.Tuple25Builder;12.0;0.0;11.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;4.0;1.0;8.0;4.0;3.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.types.Either;154.0;2.0;16.0;1.0;7.0;4.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;13.0;6.0;11.0;24.0;2.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.operators.SemanticProperties$InvalidSemanticAnnotationException;10.0;0.0;5.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.typeutils.base.ShortSerializer;57.0;0.0;17.0;3.0;15.0;8.0;45.0;0.9666666666666667;1.074074074074074;3.0;1.0;10.0;10.0;9.0;2.0;16.0;18.0;2.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.util.FutureUtil;17.0;0.0;10.0;1.0;4.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;5.0;11.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
org.apache.flink.api.common.typeutils.base.EnumComparator;58.0;0.0;18.0;3.0;11.0;13.0;14.0;1.0;1.2;1.0;0.0;6.0;6.0;8.0;2.0;15.0;19.0;21.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.functions.util.FunctionUtils;38.0;0.0;11.0;1.0;8.0;7.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;5.0;14.0;21.0;11.0;8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.typeutils.base.LongComparator;60.0;0.0;15.0;3.0;10.0;13.0;14.0;1.0;1.2;1.0;0.0;6.0;6.0;8.0;3.0;14.0;19.0;21.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.configuration.TaskManagerOptions;58.0;0.0;13.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.core.fs.SafetyNetWrapperFileSystem;114.0;0.0;22.0;2.0;42.0;19.0;0.0;0.4;0.42105263157894735;2.0;0.0;20.0;20.0;30.0;0.0;0.0;39.0;4.0;5.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.io.DefaultInputSplitAssigner;37.0;0.0;17.0;1.0;5.0;5.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;11.0;2.0;16.0;6.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.typeutils.base.BigIntComparator;84.0;0.0;16.0;3.0;13.0;14.0;20.0;1.0;1.1666666666666667;1.0;0.0;7.0;7.0;9.0;0.0;0.0;21.0;37.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.java.tuple.builder.Tuple8Builder;12.0;0.0;11.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;4.0;1.0;8.0;4.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.accumulators.IntCounter;65.0;0.0;12.0;1.0;9.0;4.0;0.0;0.5;0.5714285714285714;2.0;0.0;8.0;8.0;3.0;3.0;11.0;12.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.configuration.ConfigOptions$OptionBuilder;37.0;0.0;9.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.operators.DualInputOperator;252.0;6.0;37.0;3.0;30.0;13.0;153.0;0.8095238095238095;0.85;5.0;0.0;21.0;20.0;20.0;12.0;25.0;34.0;10.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.java.tuple.builder.Tuple4Builder;12.0;0.0;11.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;4.0;1.0;8.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.accumulators.DoubleMaximum;65.0;0.0;13.0;1.0;10.0;4.0;0.0;0.5;0.5714285714285714;2.0;0.0;8.0;8.0;6.0;0.0;0.0;12.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.migration.util.SerializedValue;55.0;0.0;20.0;1.0;9.0;10.0;9.0;0.6666666666666667;0.8;2.0;0.0;6.0;6.0;6.0;0.0;0.0;16.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
org.apache.flink.api.java.typeutils.PojoTypeInfo$PojoTypeComparatorBuilder;42.0;0.0;23.0;1.0;11.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;3.0;19.0;2.0;17.0;4.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.core.fs.ClosingFSDataInputStream;65.0;0.0;15.0;4.0;14.0;11.0;20.0;0.8095238095238095;0.9444444444444445;3.0;0.0;7.0;7.0;10.0;0.0;0.0;18.0;11.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.typeutils.base.array.IntPrimitiveArraySerializer;77.0;0.0;19.0;3.0;16.0;11.0;45.0;0.9666666666666667;1.074074074074074;3.0;1.0;10.0;10.0;11.0;2.0;18.0;21.0;10.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.restartstrategy.RestartStrategies$FixedDelayRestartStrategyConfiguration;41.0;0.0;11.0;2.0;7.0;9.0;1.0;0.4666666666666667;0.5833333333333334;3.0;0.0;5.0;5.0;3.0;2.0;9.0;14.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.io.BinaryInputFormat$BlockBasedInput;61.0;0.0;16.0;3.0;10.0;9.0;4.0;0.4;0.5;2.0;0.0;5.0;3.0;13.0;2.0;13.0;14.0;17.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.util.MathUtils;156.0;0.0;9.0;1.0;11.0;18.0;0.0;1.0;0.0;0.0;0.0;8.0;8.0;6.0;0.0;0.0;26.0;24.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;2.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
org.apache.flink.api.common.io.GenericCsvInputFormat;484.0;0.0;46.0;4.0;62.0;95.0;247.0;0.914;0.9520833333333334;20.0;0.0;25.0;14.0;67.0;1.0;40.0;120.0;55.0;4.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;3.0;2.0;0.0;20.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.JobID;66.0;0.0;8.0;2.0;6.0;4.0;6.0;1.0;1.3333333333333333;1.0;0.0;4.0;4.0;6.0;5.0;8.0;8.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.java.tuple.builder.Tuple21Builder;12.0;0.0;11.0;1.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;4.0;1.0;8.0;4.0;3.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.distributions.CommonRangeBoundaries;54.0;0.0;12.0;1.0;7.0;14.0;3.0;0.6666666666666667;1.0;4.0;0.0;3.0;1.0;6.0;1.0;10.0;17.0;20.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.typeutils.base.IntValueSerializer;57.0;0.0;16.0;3.0;18.0;8.0;45.0;1.0;1.1111111111111112;2.0;1.0;10.0;10.0;9.0;1.0;15.0;18.0;3.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.aggregators.AggregatorWithName;33.0;0.0;7.0;1.0;2.0;2.0;1.0;0.5;1.0;2.0;0.0;2.0;2.0;1.0;3.0;6.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.operators.base.DeltaIterationBase;282.0;0.0;43.0;4.0;25.0;11.0;186.0;0.925;0.9736842105263158;8.0;0.0;20.0;19.0;17.0;5.0;27.0;35.0;2.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.util.UnionIterator;75.0;0.0;18.0;1.0;15.0;15.0;14.0;0.6071428571428572;0.7083333333333334;4.0;0.0;7.0;7.0;10.0;0.0;0.0;22.0;15.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.api.common.operators.CollectionExecutor$DynamicPathCollector;60.0;0.0;26.0;1.0;11.0;23.0;1.0;0.5;1.0;2.0;0.0;2.0;2.0;25.0;2.0;23.0;25.0;44.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.flink.migration.util.MigrationInstantiationUtil;60.0;0.0;23.0;1.0;7.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;20.0;0.0;0.0;9.0;8.0;2.0;5.0;0.0;1.0;9.0;1.0;1.0;4.0;1.0;2.0;1.0;1.0;4.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
